sample_0,sample_1
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
400000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
410000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
420000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
430000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
440000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
450000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
460000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
470000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
480000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
490000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
500000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
510000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
520000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
530000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
540000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
550000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
560000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
570000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
580000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
590000,-10000
